CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,AverageOrderValue,UnitsPurchased,TenureDays,Cluster,Segment,SegmentOrder
17026,United Kingdom,2010-12-05 12:47:00,2011-06-07 14:28:00,186,2,154.83,77.42,97,184,3,At Risk,4
17027,United Kingdom,2011-01-26 14:19:00,2011-09-22 12:24:00,79,6,877.56,146.26,416,239,0,Loyal Customers,2
17029,United Kingdom,2011-04-17 10:57:00,2011-08-21 11:06:00,111,2,716.0,358.0,400,126,3,At Risk,4
17030,United Kingdom,2011-10-07 08:49:00,2011-10-07 08:49:00,64,1,146.87,146.87,146,0,3,At Risk,4
17031,United Kingdom,2011-07-08 09:38:00,2011-11-28 10:23:00,12,2,380.35,190.18,235,143,1,Potential Loyalists,3
17033,United Kingdom,2010-12-15 13:21:00,2011-09-14 14:34:00,87,3,1030.14,343.38,750,273,0,Loyal Customers,2
17034,United Kingdom,2011-02-25 10:10:00,2011-11-23 15:14:00,17,3,745.52,248.51,410,271,1,Potential Loyalists,3
17035,United Kingdom,2011-02-01 12:27:00,2011-04-08 11:23:00,246,2,433.53,216.76,229,66,3,At Risk,4
17037,United Kingdom,2011-09-13 12:49:00,2011-09-13 12:49:00,88,1,1267.32,1267.32,656,0,3,At Risk,4
17038,United Kingdom,2011-11-09 13:50:00,2011-11-09 13:50:00,31,1,112.4,112.4,28,0,1,Potential Loyalists,3
17040,United Kingdom,2011-07-25 10:19:00,2011-07-25 10:19:00,138,1,449.73,449.73,181,0,3,At Risk,4
17041,United Kingdom,2010-12-14 11:43:00,2011-11-13 11:21:00,27,3,1071.49,357.16,927,334,0,Loyal Customers,2
17042,United Kingdom,2011-04-06 14:53:00,2011-12-07 12:26:00,3,5,1036.58,207.32,990,245,2,Champions,1
17043,United Kingdom,2011-03-18 14:53:00,2011-11-07 15:33:00,33,4,1735.18,433.8,998,234,0,Loyal Customers,2
17044,United Kingdom,2011-11-14 14:28:00,2011-11-14 14:28:00,26,1,948.48,948.48,504,0,1,Potential Loyalists,3
17045,United Kingdom,2011-04-06 12:08:00,2011-08-18 17:09:00,114,3,339.44,113.15,106,134,3,At Risk,4
17046,United Kingdom,2011-07-05 14:24:00,2011-07-05 14:24:00,158,1,642.02,642.02,510,0,3,At Risk,4
17047,United Kingdom,2011-05-18 16:50:00,2011-09-15 13:27:00,86,3,1100.9,366.97,533,120,0,Loyal Customers,2
17048,United Kingdom,2011-01-12 16:51:00,2011-08-14 11:49:00,118,3,925.35,308.45,485,214,0,Loyal Customers,2
17049,United Kingdom,2011-03-09 08:33:00,2011-12-07 10:48:00,3,9,5655.03,628.34,2673,273,2,Champions,1
17050,United Kingdom,2011-02-13 12:41:00,2011-09-04 13:48:00,97,6,3185.64,530.94,1595,203,0,Loyal Customers,2
17051,United Kingdom,2011-05-29 14:13:00,2011-05-29 14:13:00,195,1,240.89,240.89,179,0,3,At Risk,4
17052,United Kingdom,2011-11-11 14:50:00,2011-11-11 14:50:00,29,1,399.09,399.09,251,0,1,Potential Loyalists,3
17053,United Kingdom,2011-08-01 10:23:00,2011-08-01 10:23:00,131,1,498.48,498.48,122,0,3,At Risk,4
17054,United Kingdom,2011-04-08 13:14:00,2011-11-11 12:56:00,29,5,1356.33,271.27,804,217,0,Loyal Customers,2
17058,United Kingdom,2011-04-14 09:18:00,2011-09-19 10:13:00,82,3,1179.89,393.3,592,158,0,Loyal Customers,2
17059,United Kingdom,2010-12-05 12:35:00,2011-11-10 12:27:00,30,5,3080.39,616.08,1850,340,0,Loyal Customers,2
17060,United Kingdom,2011-03-18 13:27:00,2011-03-18 13:27:00,267,1,234.24,234.24,216,0,3,At Risk,4
17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,74,11,5232.23,475.66,1526,159,2,Champions,1
17062,United Kingdom,2010-12-05 11:59:00,2011-01-30 11:01:00,314,4,533.33,133.33,418,56,3,At Risk,4
17063,United Kingdom,2011-02-23 13:44:00,2011-11-18 16:19:00,22,7,1461.14,208.73,770,268,0,Loyal Customers,2
17064,United Kingdom,2011-01-16 16:10:00,2011-10-12 10:18:00,59,3,855.45,285.15,316,269,0,Loyal Customers,2
17068,United Kingdom,2010-12-06 13:58:00,2011-11-27 13:14:00,13,21,4552.14,216.77,2164,356,2,Champions,1
17069,United Kingdom,2010-12-01 16:49:00,2011-11-11 17:13:00,29,9,2709.7,301.08,1506,345,2,Champions,1
17070,United Kingdom,2011-08-17 17:01:00,2011-08-17 17:01:00,115,1,304.24,304.24,131,0,3,At Risk,4
17071,United Kingdom,2011-02-03 08:18:00,2011-11-11 16:31:00,29,9,2429.03,269.89,1197,281,2,Champions,1
17073,United Kingdom,2011-08-22 14:37:00,2011-11-22 11:47:00,18,4,1446.09,361.52,759,92,0,Loyal Customers,2
17075,United Kingdom,2011-01-26 13:20:00,2011-11-22 11:58:00,18,4,834.12,208.53,292,300,0,Loyal Customers,2
17076,United Kingdom,2010-12-10 10:08:00,2011-11-03 17:53:00,37,3,841.08,280.36,295,328,0,Loyal Customers,2
17078,United Kingdom,2011-11-03 18:49:00,2011-11-03 19:17:00,37,2,378.2,189.1,788,0,1,Potential Loyalists,3
17079,United Kingdom,2011-09-22 15:34:00,2011-09-22 15:34:00,79,1,118.8,118.8,24,0,3,At Risk,4
17080,United Kingdom,2011-03-15 12:05:00,2011-11-17 12:59:00,23,2,287.62,143.81,166,247,1,Potential Loyalists,3
17081,United Kingdom,2011-10-24 13:08:00,2011-11-14 12:56:00,26,2,288.91,144.46,77,21,1,Potential Loyalists,3
17082,United Kingdom,2011-01-25 14:36:00,2011-11-06 15:17:00,34,2,2003.85,1001.92,1049,285,0,Loyal Customers,2
17083,United Kingdom,2011-02-09 11:38:00,2011-08-22 15:43:00,110,3,1405.78,468.59,772,194,0,Loyal Customers,2
17084,United Kingdom,2011-11-04 14:49:00,2011-11-04 14:54:00,36,2,2747.99,1374.0,1702,0,0,Loyal Customers,2
17085,United Kingdom,2010-12-12 12:24:00,2011-08-08 14:15:00,124,5,1562.4,312.48,785,239,0,Loyal Customers,2
17086,United Kingdom,2011-10-07 11:22:00,2011-12-02 13:54:00,8,6,2050.08,341.68,1859,56,2,Champions,1
17088,United Kingdom,2011-03-31 09:48:00,2011-11-11 14:23:00,29,4,1991.01,497.75,868,225,0,Loyal Customers,2
17090,United Kingdom,2010-12-20 13:52:00,2011-12-05 13:44:00,5,7,1974.65,282.09,903,350,2,Champions,1
17091,United Kingdom,2010-12-07 09:55:00,2011-12-07 10:43:00,3,9,3827.76,425.31,1746,365,2,Champions,1
17092,United Kingdom,2011-03-07 14:51:00,2011-10-20 19:51:00,51,4,1774.03,443.51,1130,227,0,Loyal Customers,2
17094,United Kingdom,2011-01-21 13:09:00,2011-01-21 13:09:00,323,1,302.0,302.0,152,0,3,At Risk,4
17095,United Kingdom,2011-01-09 11:05:00,2011-11-17 12:21:00,23,3,1324.16,441.39,618,312,0,Loyal Customers,2
17096,United Kingdom,2011-03-23 12:05:00,2011-11-24 15:01:00,16,4,1022.13,255.53,339,246,0,Loyal Customers,2
17097,Spain,2010-12-09 14:55:00,2011-12-07 17:05:00,3,8,954.42,119.3,459,363,2,Champions,1
17100,United Kingdom,2011-11-21 16:36:00,2011-11-21 16:36:00,19,2,971.74,485.87,800,0,1,Potential Loyalists,3
17101,United Kingdom,2011-06-14 14:49:00,2011-11-29 13:57:00,11,4,1621.73,405.43,815,168,0,Loyal Customers,2
17102,United Kingdom,2011-03-23 10:08:00,2011-03-23 10:08:00,262,1,25.5,25.5,2,0,3,At Risk,4
17105,United Kingdom,2011-02-06 14:46:00,2011-07-03 15:53:00,160,2,665.78,332.89,693,147,3,At Risk,4
17107,United Kingdom,2011-03-06 15:17:00,2011-11-06 14:14:00,34,6,10797.48,1799.58,4826,245,2,Champions,1
17109,United Kingdom,2011-04-21 15:46:00,2011-11-10 16:59:00,30,6,881.29,146.88,588,203,0,Loyal Customers,2
17110,United Kingdom,2011-06-27 12:58:00,2011-06-27 12:58:00,166,1,163.3,163.3,50,0,3,At Risk,4
17111,United Kingdom,2011-10-23 15:59:00,2011-10-23 15:59:00,48,1,231.61,231.61,282,0,3,At Risk,4
17114,United Kingdom,2011-01-09 11:39:00,2011-12-04 12:17:00,6,8,801.12,100.14,215,329,2,Champions,1
17115,United Kingdom,2011-04-20 14:46:00,2011-12-01 14:30:00,9,3,837.5,279.17,372,225,1,Potential Loyalists,3
17117,United Kingdom,2011-02-24 13:54:00,2011-02-24 13:54:00,289,1,116.2,116.2,68,0,3,At Risk,4
17118,United Kingdom,2011-01-26 12:19:00,2011-01-26 12:19:00,318,1,157.02,157.02,154,0,3,At Risk,4
17119,United Kingdom,2011-10-11 11:03:00,2011-12-06 14:40:00,4,2,606.91,303.46,334,56,1,Potential Loyalists,3
17120,United Kingdom,2011-04-20 15:21:00,2011-04-20 15:21:00,234,1,307.46,307.46,120,0,3,At Risk,4
17122,United Kingdom,2011-08-12 14:33:00,2011-08-12 14:33:00,120,1,138.32,138.32,80,0,3,At Risk,4
17123,United Kingdom,2011-07-01 10:47:00,2011-07-01 10:47:00,162,1,345.3,345.3,246,0,3,At Risk,4
17124,United Kingdom,2011-06-07 14:02:00,2011-06-07 14:02:00,186,1,294.24,294.24,129,0,3,At Risk,4
17125,United Kingdom,2011-10-20 14:41:00,2011-10-20 14:41:00,51,1,230.5,230.5,281,0,3,At Risk,4
17126,United Kingdom,2010-12-12 11:26:00,2011-07-10 13:52:00,153,5,989.45,197.89,780,210,0,Loyal Customers,2
17128,United Kingdom,2011-01-09 12:02:00,2011-01-09 12:02:00,335,1,157.09,157.09,76,0,3,At Risk,4
17131,United Kingdom,2011-09-25 12:42:00,2011-12-04 12:52:00,6,5,2463.17,492.63,983,70,2,Champions,1
17133,United Kingdom,2011-03-18 13:47:00,2011-11-24 12:27:00,16,7,4892.24,698.89,2730,251,2,Champions,1
17134,United Kingdom,2011-03-20 11:56:00,2011-08-25 09:53:00,107,2,413.2,206.6,98,158,3,At Risk,4
17135,United Kingdom,2010-12-03 09:31:00,2011-11-23 16:48:00,17,7,1139.73,162.82,1224,355,0,Loyal Customers,2
17138,United Kingdom,2011-03-09 11:54:00,2011-03-09 11:54:00,276,1,380.5,380.5,126,0,3,At Risk,4
17139,United Kingdom,2011-02-24 09:32:00,2011-11-24 10:12:00,16,12,10650.77,887.56,5176,273,2,Champions,1
17140,United Kingdom,2011-04-06 13:33:00,2011-04-06 13:33:00,248,1,454.12,454.12,296,0,3,At Risk,4
17142,United Kingdom,2011-04-14 18:22:00,2011-04-14 18:22:00,240,1,579.0,579.0,81,0,3,At Risk,4
17144,United Kingdom,2011-09-16 12:50:00,2011-12-08 17:57:00,2,2,984.57,492.28,483,83,1,Potential Loyalists,3
17146,United Kingdom,2010-12-16 12:20:00,2011-08-26 12:44:00,106,3,749.78,249.93,212,253,0,Loyal Customers,2
17147,United Kingdom,2011-02-01 09:36:00,2011-11-17 12:32:00,23,4,1714.59,428.65,882,289,0,Loyal Customers,2
17148,United Kingdom,2011-10-19 09:59:00,2011-10-19 09:59:00,52,1,124.88,124.88,82,0,3,At Risk,4
17152,United Kingdom,2011-03-21 16:20:00,2011-05-29 12:19:00,195,3,1689.5,563.17,517,69,0,Loyal Customers,2
17153,United Kingdom,2011-11-15 13:42:00,2011-11-15 13:42:00,25,1,213.78,213.78,104,0,1,Potential Loyalists,3
17154,United Kingdom,2011-09-25 13:42:00,2011-09-25 13:42:00,76,1,329.34,329.34,490,0,3,At Risk,4
17155,United Kingdom,2011-06-15 10:22:00,2011-11-22 12:38:00,18,2,251.7,125.85,242,160,1,Potential Loyalists,3
17157,United Kingdom,2011-06-16 15:08:00,2011-12-02 09:10:00,8,2,319.0,159.5,172,169,1,Potential Loyalists,3
17158,United Kingdom,2010-12-14 13:03:00,2011-11-07 15:15:00,33,3,1266.97,422.32,778,328,0,Loyal Customers,2
17159,United Kingdom,2011-06-21 09:49:00,2011-11-18 10:52:00,22,3,1538.88,512.96,1111,150,0,Loyal Customers,2
17160,United Kingdom,2011-04-12 12:00:00,2011-11-08 14:05:00,32,6,3518.03,586.34,2856,210,0,Loyal Customers,2
17162,United Kingdom,2011-02-07 12:27:00,2011-11-11 11:34:00,29,10,1715.46,171.55,1001,277,2,Champions,1
17163,United Kingdom,2011-09-22 15:54:00,2011-11-18 08:57:00,22,2,293.1,146.55,66,57,1,Potential Loyalists,3
17164,United Kingdom,2011-03-11 14:26:00,2011-11-07 09:14:00,33,7,2467.35,352.48,1501,241,0,Loyal Customers,2
17165,United Kingdom,2011-02-28 16:39:00,2011-02-28 16:39:00,285,1,158.68,158.68,100,0,3,At Risk,4
17166,United Kingdom,2011-05-20 08:18:00,2011-11-01 09:46:00,39,2,206.34,103.17,78,165,1,Potential Loyalists,3
17169,United Kingdom,2011-06-09 13:16:00,2011-10-13 10:25:00,58,2,835.78,417.89,526,126,0,Loyal Customers,2
17171,United Kingdom,2011-02-23 16:37:00,2011-02-23 16:37:00,290,1,224.91,224.91,185,0,3,At Risk,4
17172,United Kingdom,2011-09-22 09:36:00,2011-09-22 09:36:00,79,1,317.76,317.76,480,0,3,At Risk,4
17173,United Kingdom,2011-07-31 15:26:00,2011-12-04 14:40:00,6,8,3766.6,470.82,1122,126,2,Champions,1
17174,United Kingdom,2011-05-06 11:47:00,2011-05-06 11:47:00,218,1,59.9,59.9,41,0,3,At Risk,4
17175,United Kingdom,2011-02-16 14:56:00,2011-10-26 15:31:00,45,4,1443.69,360.92,866,252,0,Loyal Customers,2
17176,United Kingdom,2011-05-22 12:41:00,2011-05-22 12:41:00,202,1,306.13,306.13,170,0,3,At Risk,4
17179,United Kingdom,2010-12-13 14:24:00,2011-06-14 16:48:00,179,3,711.79,237.26,290,183,0,Loyal Customers,2
17180,United Kingdom,2011-01-27 18:05:00,2011-10-14 15:46:00,57,4,783.97,195.99,670,260,0,Loyal Customers,2
17181,United Kingdom,2010-12-01 12:38:00,2011-10-13 14:48:00,58,2,239.92,119.96,241,316,3,At Risk,4
17183,United Kingdom,2011-08-26 15:25:00,2011-12-02 10:07:00,8,6,3347.31,557.88,1296,98,2,Champions,1
17186,United Kingdom,2011-10-10 12:52:00,2011-10-24 10:20:00,47,2,144.0,72.0,200,14,1,Potential Loyalists,3
17187,United Kingdom,2011-04-27 12:39:00,2011-04-27 12:39:00,227,1,203.95,203.95,144,0,3,At Risk,4
17188,United Kingdom,2010-12-12 12:56:00,2011-11-28 13:53:00,12,7,2474.23,353.46,1328,351,2,Champions,1
17189,United Kingdom,2010-12-15 17:28:00,2011-08-25 19:39:00,107,2,383.75,191.88,226,253,3,At Risk,4
17190,United Kingdom,2011-05-16 15:29:00,2011-10-12 11:33:00,59,2,444.74,222.37,161,149,1,Potential Loyalists,3
17191,United Kingdom,2010-12-06 14:36:00,2011-11-11 16:58:00,29,7,2093.68,299.1,1166,340,0,Loyal Customers,2
17193,United Kingdom,2011-06-16 10:04:00,2011-11-04 12:47:00,36,7,1699.3,242.76,1254,141,0,Loyal Customers,2
17194,United Kingdom,2010-12-14 12:06:00,2011-03-11 12:05:00,274,2,262.62,131.31,119,87,3,At Risk,4
17197,United Kingdom,2011-11-10 10:32:00,2011-11-10 10:32:00,30,1,1013.01,1013.01,191,0,1,Potential Loyalists,3
17198,United Kingdom,2010-12-03 14:54:00,2011-11-16 10:39:00,24,3,692.22,230.74,357,348,1,Potential Loyalists,3
17201,United Kingdom,2011-10-17 11:55:00,2011-10-17 11:55:00,54,1,289.78,289.78,231,0,3,At Risk,4
17203,United Kingdom,2011-10-10 14:37:00,2011-11-04 12:27:00,36,6,3560.08,593.35,2846,25,0,Loyal Customers,2
17204,United Kingdom,2011-03-21 12:42:00,2011-06-17 14:46:00,176,4,1564.56,391.14,646,88,0,Loyal Customers,2
17205,United Kingdom,2011-10-17 12:46:00,2011-10-17 12:46:00,54,1,384.08,384.08,884,0,3,At Risk,4
17206,United Kingdom,2011-10-17 13:25:00,2011-10-17 13:25:00,54,1,204.24,204.24,76,0,3,At Risk,4
17211,United Kingdom,2010-12-05 12:44:00,2011-11-13 12:03:00,27,8,2317.22,289.65,1323,343,2,Champions,1
17212,United Kingdom,2011-03-31 19:42:00,2011-03-31 19:42:00,254,1,226.85,226.85,147,0,3,At Risk,4
17213,United Kingdom,2010-12-08 13:03:00,2011-10-30 14:53:00,41,7,2781.23,397.32,1176,326,0,Loyal Customers,2
17214,United Kingdom,2010-12-15 15:14:00,2011-10-10 13:17:00,61,6,1059.12,176.52,272,299,0,Loyal Customers,2
17217,United Kingdom,2011-04-19 17:19:00,2011-04-19 17:19:00,235,1,113.5,113.5,24,0,3,At Risk,4
17218,United Kingdom,2010-12-06 15:25:00,2011-12-05 13:52:00,5,10,1951.97,195.2,955,364,2,Champions,1
17219,United Kingdom,2011-11-08 11:25:00,2011-11-08 11:25:00,32,1,114.23,114.23,89,0,1,Potential Loyalists,3
17220,United Kingdom,2010-12-10 14:54:00,2011-11-15 13:47:00,25,14,3187.55,227.68,1897,340,2,Champions,1
17221,United Kingdom,2011-11-03 17:39:00,2011-12-02 13:35:00,8,2,334.48,167.24,287,29,1,Potential Loyalists,3
17222,United Kingdom,2011-10-05 13:58:00,2011-10-05 13:58:00,66,1,328.65,328.65,122,0,3,At Risk,4
17223,United Kingdom,2010-12-06 14:08:00,2011-02-02 15:57:00,311,2,416.89,208.44,110,58,3,At Risk,4
17226,United Kingdom,2011-02-04 11:52:00,2011-02-04 11:52:00,309,1,393.49,393.49,406,0,3,At Risk,4
17227,United Kingdom,2010-12-06 11:16:00,2011-11-21 10:51:00,19,6,939.32,156.55,741,350,0,Loyal Customers,2
17228,United Kingdom,2010-12-02 16:00:00,2011-11-24 10:24:00,16,8,1906.09,238.26,1532,357,2,Champions,1
17229,United Kingdom,2011-07-20 12:38:00,2011-09-04 13:56:00,97,2,318.76,159.38,185,46,3,At Risk,4
17230,United Kingdom,2010-12-15 11:22:00,2011-03-20 16:12:00,265,8,3638.41,454.8,1651,95,0,Loyal Customers,2
17231,United Kingdom,2010-12-13 14:16:00,2011-11-27 15:18:00,13,10,3124.72,312.47,1724,349,2,Champions,1
17232,United Kingdom,2011-11-25 12:24:00,2011-12-07 12:21:00,3,2,417.77,208.88,202,12,1,Potential Loyalists,3
17233,United Kingdom,2011-11-04 14:06:00,2011-11-04 14:06:00,36,1,190.88,190.88,131,0,1,Potential Loyalists,3
17234,United Kingdom,2011-06-10 11:20:00,2011-06-10 11:20:00,183,1,149.89,149.89,55,0,3,At Risk,4
17235,United Kingdom,2010-12-02 13:38:00,2011-11-14 15:51:00,26,2,550.06,275.03,224,347,1,Potential Loyalists,3
17236,United Kingdom,2010-12-12 11:49:00,2011-11-27 12:00:00,13,6,916.13,152.69,474,350,0,Loyal Customers,2
17237,United Kingdom,2011-11-17 12:55:00,2011-11-28 15:02:00,12,2,314.69,157.34,105,11,1,Potential Loyalists,3
17238,United Kingdom,2010-12-03 15:05:00,2011-12-07 11:35:00,3,17,3719.1,218.77,1807,369,2,Champions,1
17239,United Kingdom,2011-01-31 09:41:00,2011-01-31 09:41:00,313,1,382.5,382.5,150,0,3,At Risk,4
17242,United Kingdom,2011-06-12 13:04:00,2011-08-23 14:55:00,109,2,1135.04,567.52,611,72,0,Loyal Customers,2
17243,United Kingdom,2010-12-05 10:03:00,2011-12-08 13:26:00,2,26,8540.05,328.46,3320,368,2,Champions,1
17244,United Kingdom,2011-10-17 15:19:00,2011-10-17 15:19:00,54,1,954.9,954.9,616,0,1,Potential Loyalists,3
17245,United Kingdom,2011-05-19 10:43:00,2011-05-19 10:43:00,205,1,171.45,171.45,75,0,3,At Risk,4
17247,United Kingdom,2011-11-24 15:21:00,2011-11-24 15:21:00,16,1,280.09,280.09,105,0,1,Potential Loyalists,3
17248,United Kingdom,2011-08-11 13:34:00,2011-08-11 13:34:00,121,1,318.65,318.65,213,0,3,At Risk,4
17250,United Kingdom,2011-03-23 16:45:00,2011-12-06 12:15:00,4,2,381.97,190.98,167,258,1,Potential Loyalists,3
17251,United Kingdom,2010-12-12 11:06:00,2010-12-12 11:06:00,363,1,269.83,269.83,108,0,3,At Risk,4
17252,United Kingdom,2011-06-06 16:41:00,2011-08-15 09:45:00,117,2,348.91,174.46,192,70,3,At Risk,4
17253,United Kingdom,2011-11-21 12:59:00,2011-11-21 12:59:00,19,1,178.26,178.26,43,0,1,Potential Loyalists,3
17254,United Kingdom,2011-11-24 14:09:00,2011-12-05 12:46:00,5,2,271.19,135.6,251,11,1,Potential Loyalists,3
17255,United Kingdom,2011-02-13 15:18:00,2011-10-30 12:18:00,41,2,291.48,145.74,227,259,1,Potential Loyalists,3
17256,United Kingdom,2011-01-31 14:53:00,2011-08-24 13:30:00,108,2,240.0,120.0,141,205,3,At Risk,4
17259,United Kingdom,2010-12-06 12:55:00,2011-07-14 15:01:00,149,2,581.23,290.62,388,220,3,At Risk,4
17262,United Kingdom,2010-12-08 13:30:00,2011-10-18 12:56:00,53,5,1253.36,250.67,367,314,0,Loyal Customers,2
17263,United Kingdom,2011-05-15 14:32:00,2011-05-15 14:32:00,209,1,63.44,63.44,36,0,3,At Risk,4
17265,United Kingdom,2011-06-12 12:00:00,2011-07-24 10:49:00,139,2,550.01,275.0,389,42,3,At Risk,4
17266,United Kingdom,2011-07-15 11:57:00,2011-12-07 14:12:00,3,3,296.58,98.86,153,145,1,Potential Loyalists,3
17267,United Kingdom,2011-08-04 17:19:00,2011-08-04 17:22:00,128,2,317.2,158.6,158,0,3,At Risk,4
17268,United Kingdom,2011-04-08 13:20:00,2011-08-24 10:06:00,108,4,763.64,190.91,844,138,0,Loyal Customers,2
17272,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,43,4,2148.63,537.16,1778,220,0,Loyal Customers,2
17274,United Kingdom,2011-11-04 13:16:00,2011-11-04 13:16:00,36,1,107.82,107.82,77,0,1,Potential Loyalists,3
17277,United Kingdom,2011-01-21 12:37:00,2011-04-26 12:47:00,228,2,1065.35,532.67,430,95,3,At Risk,4
17278,United Kingdom,2011-04-12 13:10:00,2011-04-12 13:10:00,242,1,246.04,246.04,179,0,3,At Risk,4
17279,United Kingdom,2011-10-13 11:58:00,2011-10-13 11:58:00,58,1,187.83,187.83,48,0,3,At Risk,4
17282,United Kingdom,2011-02-13 11:36:00,2011-08-01 14:29:00,131,3,1685.46,561.82,1866,169,0,Loyal Customers,2
17284,United Kingdom,2011-01-07 14:31:00,2011-10-10 14:38:00,61,6,1647.48,274.58,1362,276,0,Loyal Customers,2
17286,United Kingdom,2011-11-18 12:47:00,2011-11-18 12:47:00,22,1,151.37,151.37,117,0,1,Potential Loyalists,3
17287,United Kingdom,2010-12-02 12:22:00,2011-11-13 13:27:00,27,7,1049.06,149.87,556,346,0,Loyal Customers,2
17288,United Kingdom,2010-12-16 13:33:00,2011-11-30 16:09:00,10,7,1417.63,202.52,1201,349,2,Champions,1
17289,United Kingdom,2011-06-12 13:51:00,2011-11-08 12:01:00,32,3,931.02,310.34,513,149,0,Loyal Customers,2
17290,United Kingdom,2011-11-23 15:53:00,2011-12-06 12:38:00,4,2,513.01,256.5,397,13,1,Potential Loyalists,3
17291,United Kingdom,2011-02-04 13:04:00,2011-02-04 13:04:00,309,1,550.8,550.8,72,0,3,At Risk,4
17293,United Kingdom,2010-12-13 14:55:00,2011-12-01 14:37:00,9,9,1854.06,206.01,1135,353,2,Champions,1
17295,United Kingdom,2011-10-06 12:22:00,2011-11-11 10:49:00,29,3,547.0,182.33,293,36,1,Potential Loyalists,3
17297,United Kingdom,2011-11-22 14:43:00,2011-11-22 14:43:00,18,1,128.18,128.18,65,0,1,Potential Loyalists,3
17298,United Kingdom,2011-08-07 12:21:00,2011-08-30 16:43:00,102,2,498.42,249.21,387,23,3,At Risk,4
17299,United Kingdom,2011-06-19 16:04:00,2011-11-28 12:01:00,12,4,656.61,164.15,668,162,1,Potential Loyalists,3
17301,United Kingdom,2011-11-18 13:43:00,2011-11-18 13:43:00,22,1,163.24,163.24,137,0,1,Potential Loyalists,3
17302,United Kingdom,2011-02-07 10:14:00,2011-11-25 09:36:00,15,5,1135.63,227.13,575,291,0,Loyal Customers,2
17303,United Kingdom,2010-12-13 13:32:00,2010-12-13 13:32:00,362,1,250.04,250.04,144,0,3,At Risk,4
17306,United Kingdom,2010-12-21 13:34:00,2011-11-29 12:14:00,11,19,8631.31,454.28,11491,343,2,Champions,1
17309,United Kingdom,2011-09-05 15:20:00,2011-09-05 15:20:00,96,1,82.75,82.75,41,0,3,At Risk,4
17311,United Kingdom,2011-01-27 10:56:00,2011-09-22 14:11:00,79,2,1384.85,692.42,1005,238,0,Loyal Customers,2
17312,United Kingdom,2011-07-03 13:12:00,2011-07-24 11:52:00,139,3,644.3,214.77,372,21,0,Loyal Customers,2
17313,United Kingdom,2011-11-08 15:45:00,2011-11-08 15:45:00,32,1,2328.84,2328.84,1402,0,0,Loyal Customers,2
17314,United Kingdom,2011-01-31 11:25:00,2011-11-15 09:41:00,25,8,2527.92,315.99,1896,288,2,Champions,1
17315,United Kingdom,2010-12-17 12:24:00,2011-12-08 12:15:00,2,38,6281.23,165.3,3863,356,2,Champions,1
17317,United Kingdom,2011-09-11 12:45:00,2011-10-24 17:19:00,47,3,2600.34,866.78,1146,43,0,Loyal Customers,2
17320,United Kingdom,2010-12-06 15:38:00,2011-08-31 13:31:00,101,3,1200.62,400.21,634,268,0,Loyal Customers,2
17321,United Kingdom,2011-10-03 11:34:00,2011-12-01 13:41:00,9,2,657.16,328.58,364,59,1,Potential Loyalists,3
17323,United Kingdom,2011-02-20 14:38:00,2011-11-24 17:29:00,16,7,906.52,129.5,760,277,0,Loyal Customers,2
17324,United Kingdom,2010-12-08 12:45:00,2011-11-22 10:34:00,18,4,986.48,246.62,843,349,0,Loyal Customers,2
17325,United Kingdom,2011-03-04 13:09:00,2011-03-04 13:09:00,281,1,96.8,96.8,60,0,3,At Risk,4
17329,United Kingdom,2011-01-28 15:29:00,2011-11-25 14:24:00,15,2,523.11,261.56,142,301,1,Potential Loyalists,3
17330,United Kingdom,2011-10-03 11:26:00,2011-11-17 08:56:00,23,2,363.9,181.95,120,45,1,Potential Loyalists,3
17331,United Kingdom,2011-08-08 11:55:00,2011-08-08 11:55:00,124,1,175.2,175.2,16,0,3,At Risk,4
17333,United Kingdom,2011-09-15 10:11:00,2011-09-15 10:11:00,86,1,494.25,494.25,375,0,3,At Risk,4
17334,United Kingdom,2011-02-04 09:03:00,2011-02-10 14:59:00,303,2,307.02,153.51,315,6,3,At Risk,4
